gene	term	estimate	std.error	statistic	p.value	conf.low	conf.high
AP4M1	log_expr	-1.4763255046107167	0.5853970538350812	-2.521921651192028	0.011671570108737418	-2.8062176749239254	-0.4898786927368519
AP4S1	log_expr	-2.5092470049859505	0.8722663517981111	-2.87669815511435	0.00401859794768437	-4.620654109893924	-1.1384644984622452
AP5B1	log_expr	-1.573652948190718	0.5128920543011185	-3.0681952176760134	0.002153558824731973	-2.747371120459519	-0.7098523303488279
AP5M1	log_expr	4.818858361000043	1.306381262569081	3.688707499924987	2.2539616220957677e-4	2.6991349799828432	7.944008752584581
AP5S1	log_expr	-1.4180926572422368	0.5350998669957663	-2.6501457853164756	0.008045704495948222	-2.6251328873086686	-0.4893604335753664
AP5Z1	log_expr	-2.374926770718882	0.6998241344608689	-3.393605127020205	6.897907697316487e-4	-4.014447055666231	-1.2262412537125544
APAF1	log_expr	1.446394911931002	0.734727508703703	1.968614070926663	0.04899742551721199	0.11936076430275919	3.052951726703029
APBA1	log_expr	-4.721772494688084	1.3986429623180434	-3.375967006520696	7.355673954894206e-4	-8.250782253649545	-2.5637569079492497
APBA2	log_expr	0.7892890797390228	0.34464262577965527	2.2901667428788945	0.022011652522555884	0.14656637957478122	1.5157589459911989
APBA3	log_expr	-2.063543248634988	0.6270739360768085	-3.2907495112063314	9.992084462552456e-4	-3.5033662302057125	-1.0101744316549
APBB1	log_expr	-3.493157131858496	0.9016407046032752	-3.8742229737681337	1.0696544344758702e-4	-5.6336781971477174	-2.0025411572796368
APBB1IP	log_expr	0.6683665884899854	0.42652779091313825	1.566994232800407	0.11711603965958571	-0.09849208849117232	1.6152614249109578
APBB2	log_expr	-0.4685987031550152	0.381538496835062	-1.2281819712614452	0.21937866497832775	-1.2847775961181533	0.24096016068688383
APBB3	log_expr	-1.2096898393566808	0.4080980545863034	-2.9642136877691465	0.0030345748258357613	-2.1236581162920016	-0.49847324902894224
APC	log_expr	2.787905637721962	0.9407938799513337	2.9633543511849565	0.0030430603503008693	1.225909304589241	4.9287024765352445
APC2	log_expr	-1.6863004935044414	0.6499945265641681	-2.594330297545926	0.009477538842369003	-3.1465860980703217	-0.6087828223926686
APCDD1	log_expr	-0.48885046322599174	0.22118713723539027	-2.210121570974313	0.027096726172269152	-0.9661329594670796	-0.08373506094145473
APCDD1L	log_expr	0.06425722482453942	0.2368634227882015	0.2712838650566869	0.7861727151481464	-0.40340943540270013	0.5404633245619154
APCDD1L-AS1	log_expr	0.8483213716271868	0.40660080142395744	2.086374076628179	0.03694475131808878	0.11264306379767275	1.7378201859644378
APCDD1L-AS1:ENSG00000231290	log_expr	-0.2788423232560877	0.3978619069179747	-0.7008520253073017	0.4833953666477808	-1.0932369372919923	0.49452975183581394
APEH	log_expr	-2.2425444770245186	0.7640452002158661	-2.935093992333086	0.0033344666562863854	-3.918811023183245	-0.8857958917205551
APEX1	log_expr	0.4205084675691914	0.8940257612208099	0.47035385982052547	0.6381022232136616	-1.3329427380060033	2.26867940047621
APEX2	log_expr	0.14704002429294777	0.3803251955374338	0.38661657449532616	0.6990400856968935	-0.6072647313414921	0.9756241385682817
APH1A	log_expr	-0.19298094799348464	0.659071916778907	-0.29280711722120345	0.7696695878184119	-1.519388079853318	1.1074985251063036
APH1B	log_expr	2.9920646277963674	0.9047980185646359	3.3068868039111687	9.43390053089472e-4	1.5006548463630465	5.096257319247138
API5	log_expr	4.941391711539729	1.3581910360586988	3.6382155237005773	2.7453364557560793e-4	2.6646486274124315	8.077604567029816
APIP	log_expr	1.8577557146286345	0.6099101984052661	3.0459495832109607	0.0023194672456233376	0.7804484063787968	3.1946529959041277
APITD1	log_expr	5.007011383662522	1.4600870213696269	3.429255455586285	6.052395744985604e-4	2.5772366565223774	8.383763624699377
APITD1-CORT	log_expr	1.1002500216987026	0.6903500489375066	1.5937567084873225	0.11099053731497902	-0.1490084238413249	2.6146984873403354
APLF	log_expr	1.6043199944728013	0.6006523047804448	2.6709628543908193	0.00756340160962403	0.5412859476108449	2.9313728294914907
APLN	log_expr	0.11533547395387238	0.2317395513734939	0.4976943869542	0.6186994649563041	-0.3386341794102198	0.5872851516911844
APLNR	log_expr	-0.6863460731629789	0.27078325158187244	-2.534669589619945	0.011255343171917665	-1.268809750146743	-0.19182316436114022
APLP1	log_expr	0.05691476081530479	0.4733333409921297	0.1202424504811106	0.9042910910787689	-0.8840272802699414	1.0064287601066302
APLP2	log_expr	-0.7320935036848979	0.4063069048468007	-1.8018239290344722	0.07157311165691178	-1.5843817116297516	0.02991842657406581
APMAP	log_expr	0.9592815279834352	0.44790302049848185	2.1417170326644106	0.032216259257753094	0.1427868928371555	1.927754339316362
APOA1	log_expr	-1.877790631235721	0.9291130580806016	-2.021057195251281	0.043273844709610314	-3.9053798367071724	-0.2994287177714975
APOA1BP	log_expr	-1.3521007752408936	0.703436824400599	-1.922135333749443	0.054588731088830986	-2.8638815117230223	-0.05516883547962177
APOB	log_expr	-0.22635123410624206	0.19198907397770673	-1.1789797690910544	0.23840623178931888	-0.6197486935448354	0.14278093629304106
APOBEC2	log_expr	0.00627976412753008	0.1449937835278219	0.04331057494147739	0.9654539615493223	-0.31415534355385094	0.33460284427947706
APOBEC3A	log_expr	2.6329977625855685	0.7460873126905588	3.5290745704954904	4.1701560485165175e-4	1.4278183158712692	4.444635730561928
APOBEC3A_B	log_expr	3.059618463209436	1.422394448576494	2.151033748951597	0.031473535970342296	0.599649671729742	6.406582261889562
APOBEC3B	log_expr	0.9124840761599087	0.40779260896967745	2.23761798543965	0.025245977672313284	0.1686488623742851	1.7891272253449013
APOBEC3C	log_expr	-0.4102974950676985	0.3514412195285768	-1.1674711794423873	0.24302014062176486	-1.1874834191969894	0.2282505600647397
APOBEC3D	log_expr	-0.452890200018888	0.35891773817776995	-1.2618217263883849	0.20701294244346477	-1.1950911108289513	0.23260633935814537
APOBEC3F	log_expr	-1.805970136945086	0.5412667034609182	-3.3365624107256484	8.482138194491975e-4	-3.0753390859483982	-0.9157772839415658
APOBEC3G	log_expr	0.7136147450467623	0.350837166269818	2.034034058118983	0.041948161662887236	0.060589877694924445	1.4531530947035771
APOBEC3H	log_expr	2.969564562561264	0.814530626410483	3.645737147598365	2.66626403329081e-4	1.5877731935041657	4.841776616236945
APOBR	log_expr	-0.7980771621694878	0.2288326194933459	-3.4876022655183325	4.873724981608584e-4	-1.300569102161176	-0.3902120797692742
APOC1	log_expr	-0.13658550636634226	0.191934342076786	-0.7116261992952743	0.476696278939647	-0.5260487688800052	0.23713122478768595
APOC1P1	log_expr	-0.7806288149322648	0.6637236337973437	-1.176135329799957	0.23954080193053975	-2.164979561774071	0.48175799235331046
APOC2	log_expr	-0.7224870650656482	0.5467187007675612	-1.32149689420047	0.1863357374209992	-1.8980064167535247	0.2971959015985245
APOC4-APOC2	log_expr	0.22715955595351306	0.3511407858883073	0.6469187433719794	0.517684534361301	-0.4558941645621363	0.9496606957851109
APOD	log_expr	-0.44808954292443215	0.15375876767317906	-2.9142373453256725	0.0035655870803835777	-0.7778206146549304	-0.16761071421737114
APOE	log_expr	-0.6262566445352342	0.18665836651747872	-3.355095494616318	7.933759182936948e-4	-1.043054238004799	-0.2983063943022589
APOL1	log_expr	0.1994355217185768	0.2897396625800358	0.6883266168762312	0.49124712387561514	-0.3637688708569234	0.7941356976034641
APOL2	log_expr	-0.2088117804244298	0.5109256308307326	-0.4086931009605353	0.6827648973697986	-1.2316548558377294	0.794497834733693
APOL3	log_expr	1.1860689574286156	0.58074330804058	2.0423290996333576	0.0411188974447701	0.10581786629346189	2.415728340426382
APOL4	log_expr	0.39401553369086506	0.28361961697603777	1.3892393547804358	0.1647599782277056	-0.14675497293788475	0.9805924147806241
APOL5	log_expr	-0.8290466116418471	0.617755534260738	-1.3420302460486397	0.17958618889825662	-2.274330845114813	0.2428751945934856
APOL6	log_expr	0.8456355700316851	0.38369501483131335	2.2039263929542012	0.027529521070195014	0.12554604929676705	1.6472329714433023
APOLD1	log_expr	-0.5647429166742907	0.37352941020318076	-1.5119101769445666	0.1305567147144605	-1.3426822375617762	0.14330880658921172
APOM	log_expr	1.3701991723846678	0.6151952800321709	2.227258915759261	0.025929974619513154	0.2751770519713468	2.752339222187756
APOO	log_expr	3.1372426410512055	0.9304680997896134	3.3716821046960797	7.471062898087756e-4	1.5688539076608015	5.2283505388538245
APOOL	log_expr	-0.5013999746474386	0.6139749553353161	-0.8166456470095008	0.414130960968127	-1.7930991716495503	0.6775476344384858
APOPT1	log_expr	0.39327334320872565	0.5155049814663936	0.7628895109607464	0.4455292921818057	-0.5859824694050074	1.5264337465998716
APP	log_expr	-1.5828720917950159	0.45279012322139267	-3.495818505345505	4.726100397941384e-4	-2.5730246885716705	-0.7725462695954122
APPBP2	log_expr	3.3465091291089015	0.9844489782392821	3.3993728502763423	6.754057520645142e-4	1.6295262983305085	5.5385292857545565
APPL1	log_expr	3.8727099439037938	1.122753058412258	3.4492980579187993	5.620459465725176e-4	1.9866446768853365	6.421945141393493
APPL2	log_expr	3.381237270736312	0.9864543327634626	3.4276673115359344	6.087910295663603e-4	1.6905458781191598	5.5987046417420965
APRT	log_expr	-0.7415133697696622	0.48621108229221977	-1.5250852906804007	0.1272378255591384	-1.7597117017955162	0.1775355916363716
APTX	log_expr	2.624027063133669	1.1144099127796991	2.3546336343944536	0.018540975677272857	0.6878818285550592	5.121170328863422
AQP1	log_expr	-0.4184671053917216	0.27806111870994593	-1.5049464928184997	0.13233783379960107	-1.003321927243091	0.10576372532370847
AQP10	log_expr	1.3436405243452274	0.8260441144163363	1.6265965714126693	0.1038228079885821	-0.18243371564331598	3.0916046260850565
AQP11	log_expr	-0.8441535413109242	0.48586155547870286	-1.7374363783098838	0.08231017477575178	-1.950966165871239	-0.007982460113462724
AQP2	log_expr	1.1291740204340053	0.9888884680458856	1.141861854922157	0.25351144641618006	-0.7473679892112477	3.2191061902793954
AQP3	log_expr	-0.033473098303203025	0.3046580069088253	-0.10987106048133666	0.9125116339534584	-0.6441038349659707	0.5722181188899551
AQP4	log_expr	-0.04592838347844824	0.16646703368790638	-0.2759007742311016	0.7826242792357871	-0.42440351820025346	0.29390210696579977
AQP5	log_expr	0.3174267445689823	0.7371825476444321	0.43059449193863425	0.6667632468787641	-1.1322246080285674	1.8433886521444862
AQP6	log_expr	-1.0725559171483119	0.5477320353503068	-1.9581763488826236	0.05020932335932788	-2.2426823209602054	-0.07878811320467691
AQP7	log_expr	-0.5498532541141248	0.16420705755614087	-3.3485360635375554	8.123970706046013e-4	-0.9114580870883143	-0.25789582579004694
AQP7P1	log_expr	-0.563304802566764	0.18364121626083812	-3.0674203429728095	0.0021591499910680167	-0.9786828313876176	-0.24170032031817537
AQP7P3	log_expr	-0.04679496666638966	0.3055722928827817	-0.153138775197594	0.8782888383093281	-0.6732829724837717	0.5665215472500735
AQP8	log_expr	-1.859051116919804	0.8777436197503881	-2.1179887555872856	0.034176019989636715	-3.733824708336998	-0.25605314151585
AQP9	log_expr	2.304002667363712	0.640590224849627	3.596687208120537	3.2229565205795635e-4	1.2994785071667452	3.904724896348568
AQPEP	log_expr	0.1011397906093138	0.21440039118381093	0.4717332372896842	0.6371172099168174	-0.3192803274933347	0.5334128069102716
AQR	log_expr	8.175017507778016	2.2933835529039635	3.5646098086935867	3.6439787325099146e-4	4.528508008084617	13.789848487972444
AR	log_expr	-1.2550420094931045	0.36016395375930954	-3.484640804259452	4.927981016691762e-4	-2.070659951069042	-0.6360827984484725
ARAF	log_expr	-2.204937587416436	0.8196576244059695	-2.6900714661373653	0.0071436718764560925	-4.000104342311161	-0.7327402052010552
ARAP1	log_expr	-1.7899117043705324	0.5067580682211875	-3.5320832890800262	4.1229947399491193e-4	-2.9493396904233693	-0.9290522552692868
ARAP2	log_expr	1.8681038002968395	0.45955979506406525	4.064985275825565	4.803549443881792e-5	1.1018108633408965	2.9449650857984686
ARAP3	log_expr	-0.7590924479032827	0.2923852461097535	-2.596206402351574	0.009425942355877083	-1.4064950895324735	-0.24406447435029058
ARC	log_expr	-1.4553129064124877	0.4093786724230952	-3.554930934233949	3.78078388234632e-4	-2.3783944104763153	-0.7558874732720287
ARCN1	log_expr	1.7677699382612593	0.7774354778402572	2.273847783705711	0.022975140114366598	0.38672994897413454	3.4973274952122426
AREG	log_expr	1.9903168797874238	0.6158573572999556	3.231782256387062	0.0012302075973553513	0.9117012182451218	3.3375358771835013
AREL1	log_expr	3.8973205425707507	1.1444613642326085	3.405375370783274	6.607316456038882e-4	1.9874752279913084	6.545948990411053
ARF1	log_expr	-5.149886755406253	1.51192489643801	-3.4061789494564363	6.587898269317318e-4	-8.61025946700776	-2.5858724609499943
ARF3	log_expr	-3.0583256898020634	0.8989923684492425	-3.4019484448768575	6.690725824065064e-4	-5.069295660673539	-1.5072713851358734
ARF4	log_expr	3.5216538315424417	0.9132889461436561	3.856012761801786	1.152514736009117e-4	1.9813352172567407	5.627586375834081
ARF5	log_expr	-0.21466429757267888	0.7056889180009502	-0.30419111324685677	0.7609822948514762	-1.646032803404797	1.179669185962801
ARF6	log_expr	1.0849197440892477	0.5173798650653615	2.0969500696595293	0.03599799554397774	0.12300885860646273	2.178513014086749
ARFGAP1	log_expr	-2.0629464470185233	0.668043335356109	-3.0880428526673995	0.00201479415410542	-3.6274267794797335	-0.9883222421984763
ARFGAP2	log_expr	-3.2887671803032683	1.0089965582693803	-3.2594434077596115	0.0011163104903490534	-5.595033280828787	-1.5973837603978023
ARFGAP3	log_expr	9.60942709686788	2.8994000058465184	3.3142812573259546	9.187903718239375e-4	5.093189628464105	16.73034709350915
ARFGEF1	log_expr	7.155386426605847	2.1510538217497506	3.3264562486797185	8.795782679245259e-4	3.781920019273823	12.392072555922132
ARFGEF2	log_expr	9.290816359667172	2.779658316308783	3.3424310841214506	8.304797459895114e-4	4.884513523861819	15.98441966996004
ARFIP1	log_expr	3.7760122135322067	1.3313105892360282	2.836312010181688	0.004563783685519541	1.413722412359575	6.711422898200434
ARFIP2	log_expr	0.30497271431504597	0.589646639316525	0.517212672777289	0.605007706494451	-0.8406179096496363	1.6185958491728618
ARFRP1	log_expr	-4.132479233941193	1.3467430494380757	-3.0684986535965098	0.002151372979311085	-7.439291561806384	-2.0408401775222367
ARG1	log_expr	4.134526819949413	1.3343134230714278	3.0986174226084255	0.0019442590698059098	1.9408294436727391	7.277472822912204
ARG2	log_expr	-0.0778734610750276	0.25032854843919033	-0.3110850183112238	0.7557359901520226	-0.5914079253848435	0.41779902275471914
ARGLU1	log_expr	0.13214835087928672	0.45559077884415977	0.2900593186160373	0.7717708575227046	-0.7691418869156943	1.058138822112442
ARHGAP1	log_expr	-3.151354612078171	0.8946736130500909	-3.522351130190014	4.2773719927765224e-4	-5.321026526803138	-1.7265138320536368
ARHGAP10	log_expr	-0.48176821718947155	0.5482438309975348	-0.8787480860712829	0.3795378798508593	-1.6034607963492247	0.5792364701356744
ARHGAP11A	log_expr	0.4491828780014221	0.3405742562506933	1.3188985067349983	0.18720304545268202	-0.20443976683782467	1.1469702121026089
ARHGAP11B	log_expr	1.8366715807439433	0.5441139070000496	3.3755277288727266	7.367426741228927e-4	0.8994439246492707	3.069092439522189
ARHGAP12	log_expr	2.301794645908958	0.7792026710786925	2.954038443839597	0.003136449314756824	0.9959483927148997	4.0721670882690075
ARHGAP15	log_expr	1.7117314913671011	0.48632329247477857	3.519739888781646	4.319702043856017e-4	0.8932531276699746	2.8289742610026822
ARHGAP17	log_expr	-2.5077123171634073	0.7023162545661736	-3.5706311805533266	3.561220470121712e-4	-4.060197008409056	-1.2683576814057806
ARHGAP18	log_expr	2.960466405809192	0.783688608118528	3.777605512113607	1.583434283179645e-4	1.628439282846969	4.743235713112491
ARHGAP19	log_expr	2.743673551565253	0.9446008337594911	2.904585146982658	0.0036774016309334984	1.0707713805574368	4.825332251208196
ARHGAP19-SLIT1	log_expr	-0.3834634770397807	0.32304254592582876	-1.187037069500513	0.2352129989541407	-1.0468416689413131	0.236899934981408
ARHGAP20	log_expr	-0.6487746591629435	0.27178588156479244	-2.3870800625391526	0.016982792372491996	-1.2251375667650668	-0.14547537409527694
ARHGAP21	log_expr	0.6577638538194293	0.6838203120043331	0.9618957528352291	0.3361019722358233	-0.6626845249357045	2.057389447331755
ARHGAP22	log_expr	-1.0258858696301076	0.3261368197939816	-3.145568998551444	0.001657640891573436	-1.7493882112763022	-0.45037599540363754
ARHGAP23	log_expr	-2.384743711428087	0.6441780878561358	-3.7019944583409536	2.13911291571412e-4	-3.911273063208756	-1.3300164900154439
ARHGAP24	log_expr	-1.1305197784441319	0.744594913599868	-1.5183017742875062	0.12893834060923937	-2.682639594093054	0.28095033245337214
ARHGAP25	log_expr	1.5922129544811072	0.5147055074971284	3.093444564492037	0.001978475122292287	0.7069853125824253	2.7550734275018254
ARHGAP26	log_expr	1.6375264748892269	0.6338497944329424	2.583461396172256	0.009781441294212217	0.52897157690425	3.0340352315250185
ARHGAP27	log_expr	-1.4578263174491015	0.43126239533935845	-3.380369661727507	7.238839899663648e-4	-2.447447135115129	-0.7293288768934351
ARHGAP28	log_expr	0.17077196577343937	0.2758095756913048	0.6191661958994962	0.5358068786635721	-0.3663639818957036	0.7371324357089579
ARHGAP29	log_expr	0.254595887184308	0.28284066282623904	0.9001389143990126	0.3680463291696453	-0.2842433685712534	0.8491911666225045
ARHGAP30	log_expr	-0.1548404526650381	0.267892169708529	-0.5779954406039826	0.5632671974728966	-0.7029116095149871	0.36803298406086704
ARHGAP31	log_expr	-0.9032053496633347	0.6065316104309058	-1.4891315376319123	0.13645273448030373	-2.2042733357841855	0.22137454582891453
ARHGAP32	log_expr	-1.0922539752255627	0.498430502422598	-2.191386702693181	0.02842382054421594	-2.163829104637753	-0.18151070793531815
ARHGAP33	log_expr	-1.713141273330208	0.4535280527396222	-3.7773656182493087	1.5849597367179763e-4	-2.7654097818025623	-0.9590605847588086
ARHGAP35	log_expr	-10.328945245144734	3.295226238303406	-3.1345177836598976	0.0017213681971001017	-18.806381503123124	-5.415965229270687
ARHGAP36	log_expr	-0.0019224674611272303	0.40414605479683674	-0.004756863114978693	0.9962045866763198	-0.9242177785805714	0.9176753513544043
ARHGAP39	log_expr	-1.4984060631708116	0.4250890184350546	-3.524923011860254	4.2360588424170115e-4	-2.490792239481769	-0.7896784303835964
ARHGAP4	log_expr	-0.9788005915987895	0.31650147622407077	-3.092562484308404	0.001984364536204397	-1.6908603574208882	-0.4297322769624678
ARHGAP40	log_expr	1.5712454137362886	1.0769297342009108	1.4590045792561976	0.14456384732528327	-0.06080531465036415	4.15848361348162
ARHGAP42	log_expr	0.5525379970425734	0.33587242553851854	1.645082939323363	0.09995270836318816	-0.06366652818368404	1.2844359191852248
ARHGAP44	log_expr	-1.5786323363766026	0.4800720745388549	-3.2883236082686063	0.0010078591852148945	-2.6500576639993	-0.7492126525454594
ARHGAP5	log_expr	1.3461491656912916	0.5187371969179998	2.5950503910057683	0.009457705176528875	0.44621788104113835	2.5061578111853646
ARHGAP5-AS1	log_expr	-0.6015274114381727	0.4632047561349012	-1.2986209737081955	0.19407403652470281	-1.60175036674928	0.26143404314332697
ARHGAP6	log_expr	-5.668587150371686	1.5954487810888742	-3.55297344393779	3.8090291516893924e-4	-9.46422314718945	-3.0845548220360843
ARHGAP8	log_expr	-0.10375286799510404	0.3480131891352638	-0.2981291262348622	0.765604612257268	-0.8051162258891389	0.5830113166752262
ARHGAP9	log_expr	0.2610647287851133	0.2982255007735448	0.8753937141792268	0.38135971878557806	-0.3150981742832123	0.8734859032121496
ARHGDIA	log_expr	-2.3335541214919635	0.6290662962844016	-3.7095519745298215	2.0762633299055056e-4	-3.8236491153575467	-1.297960815281498
ARHGDIB	log_expr	1.7155264932006438	0.495728452543523	3.4606173690424344	5.389382412086713e-4	0.8527418603743979	2.8306537390613435
ARHGEF1	log_expr	-1.5988800721492407	0.45314864750641154	-3.5283787802249114	4.181133971737503e-4	-2.6580167551598377	-0.8508756070559175
ARHGEF10	log_expr	-3.182342058589628	0.8598294529687438	-3.701131715832618	2.1464001622390285e-4	-5.1343474194614815	-1.7190002992603834
ARHGEF10L	log_expr	-2.9135134706419703	0.8741870715034763	-3.3328260799272007	8.596866424127266e-4	-5.033902988181024	-1.5260610571460371
ARHGEF11	log_expr	-2.691883263439908	0.7846031770429945	-3.4308849902762995	6.016156093977112e-4	-4.470300985814138	-1.3478740858600968
ARHGEF12	log_expr	0.17194657765816218	0.5842010753015094	0.29432773222716097	0.7685074834118992	-0.9867920597823957	1.3725279188505066
ARHGEF15	log_expr	-1.064342541454154	0.34199867709164244	-3.1121247324852996	0.001857460002363977	-1.8442968196416454	-0.4798228846911858
ARHGEF16	log_expr	-3.7305484544104246	1.0552883593280953	-3.5350986499895383	4.076229493558417e-4	-6.250810123656744	-2.021690205401552
ARHGEF17	log_expr	-2.345033219706419	0.6505807073998113	-3.6045231483713365	3.1272657666032587e-4	-3.8913125427305917	-1.2969898137592153
ARHGEF18	log_expr	-1.7958649755873894	0.5130283909519117	-3.5005177242826773	4.6435535826624795e-4	-2.9369832761701558	-0.9008574530068959
ARHGEF19	log_expr	-0.5677284239564309	0.36264340722647653	-1.565528043921878	0.1174591470584143	-1.35744675266373	0.09789502032786726
ARHGEF2	log_expr	-1.9193593001190175	0.590380848837381	-3.2510527804192044	0.0011497851019990058	-3.2601628260785653	-0.9047029199840277
ARHGEF25	log_expr	-2.4980714409982916	0.6957832783004781	-3.590301059117268	3.302962441689e-4	-4.149609009675234	-1.3689611982748393
ARHGEF26	log_expr	-1.3077615084057874	0.40207031297080426	-3.252569180606847	0.0011436675210686244	-2.1933668572836895	-0.5980564339426142
ARHGEF26-AS1	log_expr	0.9509353429576161	0.70284493191203	1.3529802944878284	0.17606192575827573	-0.3916185390251672	2.3993178112048743
ARHGEF28	log_expr	-0.07628429943221482	0.29362007142826263	-0.25980614697470583	0.795013309139787	-0.6712229579338878	0.5052040936953542
ARHGEF3	log_expr	3.0900801523858057	0.8410021590531304	3.674283257328225	2.3851801435324853e-4	1.666785221893234	5.027963345367108
ARHGEF33	log_expr	-0.3796266031303973	0.42597396517863034	-0.8911967260046105	0.3728236405350502	-1.283526605493226	0.43360676738632975
ARHGEF34P	log_expr	-1.7807457066335526	0.47293649030363755	-3.7652956435868745	1.6635213229393311e-4	-2.876471144299743	-0.9832543088320606
ARHGEF35	log_expr	-0.8692953554892114	0.42773550908565544	-2.03231982621095	0.042121288620472354	-1.7955380493424409	-0.09963461633291854
ARHGEF37	log_expr	-0.6947843268984111	0.3230452979582946	-2.1507334460200322	0.0314972448648419	-1.4038094931737948	-0.11903229254535998
ARHGEF38	log_expr	2.364199546957515	1.340884445347483	1.763164272030052	0.07787278770585548	0.28867068100826054	5.862287976632038
ARHGEF39	log_expr	0.47713867304865565	0.39578005798891885	1.2055652209288794	0.22798517603375576	-0.2695413162364746	1.3161287752344535
ARHGEF4	log_expr	-0.9915594457588055	0.34921596792302523	-2.8393874760542643	0.004520023363497649	-1.7690266955383418	-0.37698511657179407
ARHGEF40	log_expr	-3.3561487731965283	1.001365973549448	-3.3515706163854384	8.035454262879871e-4	-5.844764258496314	-1.808285081572442
ARHGEF5	log_expr	-1.0029071227698596	0.3441087527913585	-2.914506285104426	0.003562516352543331	-1.776569451566203	-0.40364299133046294
ARHGEF6	log_expr	0.4972734744184621	0.4440380283181234	1.1198893849294347	0.2627609023227923	-0.3533529413349618	1.4169983594766102
ARHGEF7	log_expr	-0.2653997741325875	0.4740995577494289	-0.5597975568516699	0.575617530290965	-1.2757345459659928	0.6557855647522991
ARHGEF9	log_expr	-3.709865456657114	1.355334796304103	-2.737231765002744	0.0061958625018479225	-6.702351816507626	-1.3192585505634977
ARID1A	log_expr	-3.2899037041435983	0.870101621166799	-3.781056860613436	1.5616399818601956e-4	-5.237701633472255	-1.7671445031740425
ARID1B	log_expr	-8.225536332519095	2.3784999260210666	-3.458287403136224	5.436211274419969e-4	-13.939206317226047	-4.423641753452288
ARID2	log_expr	3.7923236465015098	1.2018993082652771	3.1552756711167746	0.0016034652135451298	1.8869407016256323	6.657313009148472
ARID3A	log_expr	-1.5706005776236136	0.45841031986647995	-3.4261893974836313	6.121133969631694e-4	-2.635770734510461	-0.8075548523488095
ARID3B	log_expr	-1.474356515718523	0.5544463286083962	-2.6591510118193185	0.007833784159974072	-2.7065240993369026	-0.49655976484737874
ARID4A	log_expr	0.9359922187553565	0.679192166287258	1.3780963109039857	0.16817355442037088	-0.3126650980199403	2.4171261814185803
ARID4B	log_expr	1.1341904894082007	1.0023370073636386	1.1315460579385022	0.25782532933713476	-0.7584735376424501	3.2606905104285273
ARID5A	log_expr	-1.2735557978250938	0.4213619024874528	-3.0224749563423505	0.002507168273730485	-2.212478571245179	-0.5341957762441131
ARID5B	log_expr	1.1069141220922867	0.6196768007856346	1.7862765246156158	0.0740544959579664	-0.027015594413833593	2.4446131214841835
ARIH1	log_expr	1.8328730160358213	0.8441404602427742	2.171289142459406	0.029909322533419637	0.3935219509334862	3.7691481499579353
ARIH2	log_expr	1.4333272330515088	0.7087802699137258	2.0222448252206235	0.043151065536288384	0.22254319924197624	3.053539404915444
ARIH2OS	log_expr	0.3162962685931341	0.5125891211636587	0.6170561479632874	0.5371976916911836	-0.6793931456884468	1.3930381164513381
ARL1	log_expr	2.2091433756288805	0.7239066150913913	3.0516966271263897	0.002275519567188782	0.9712204448089802	3.842688208102903
ARL10	log_expr	-2.9967137694049226	0.9304462499080495	-3.2207274409468254	0.001278656892026221	-5.21293639135426	-1.5204221298160854
ARL11	log_expr	0.9095849821589241	0.43281441451331704	2.101558893739057	0.035591933893626373	0.14568110148738567	1.8562362553532838
ARL13B	log_expr	3.0899607289957833	0.9041996496337643	3.417343426584313	6.323545587051261e-4	1.5087833073803496	5.112572208345531
ARL14EP	log_expr	4.063612473488046	1.13561134092886	3.578347914493582	3.4577297770334975e-4	2.180465728619897	6.68299957245359
ARL15	log_expr	3.3906867815908823	0.9343137791140494	3.6290664414754277	2.84448029890217e-4	1.813963582673178	5.5193206206350105
ARL16	log_expr	-0.11395723063783798	0.42012969419686264	-0.27124298094587995	0.7862041575771732	-1.0795073749606094	0.7489523806022094
ARL17	log_expr	-0.3188085161887493	0.9105620761993211	-0.3501227697945136	0.7262465632679198	-2.1554740024884755	1.4745443010636818
ARL17A	log_expr	-0.9093562431217279	0.4203862907970207	-2.1631443817962213	0.030530076462896186	-1.8014179175623497	-0.13283314336480662
ARL2	log_expr	-2.600756962525275	0.7287129728618961	-3.568973051640957	3.58383282868764e-4	-4.248995902943162	-1.3445579025862957
ARL2-SNX15	log_expr	-5.757266818213596	1.6488144612303803	-3.491761476859805	4.7984654342993454e-4	-9.858770244883793	-3.1812013563341637
ARL2BP	log_expr	2.3406862832157858	0.7735736567138162	3.0258091946397854	0.0024796872887638717	0.9940925879098974	4.076075781742406
ARL3	log_expr	1.0428236418307855	0.6559937509614127	1.589685329017909	0.11190575227142928	-0.19327073941632228	2.418725956605721
ARL4A	log_expr	5.221159108615204	1.450879381056803	3.5986169331403515	3.199140031059566e-4	2.9187113442288912	8.77129242352438
ARL4C	log_expr	1.373538910801613	0.35761235697476823	3.8408597578145898	1.226041473431047e-4	0.755368852784867	2.1820849062780954
ARL4D	log_expr	-1.8801936575338667	0.5358711213948515	-3.5086676300820177	4.5035732831094405e-4	-3.096814220685521	-0.9680713937473869
ARL5A	log_expr	3.2206134659857284	0.8648627335252403	3.723843496942324	1.96212586443408e-4	1.7690530711993795	5.215931862539847
ARL5B	log_expr	10.678349301077402	3.7497422490640635	2.8477555500628666	0.0044028729286018295	5.204914345196473	20.34681161719219
